 (104, 174.22838374,  1.37755775e+02,   233.04685647,  15.26587214,  1186.30286246,  34.44274739, -1.48264778e+02,   4.19498905)
 (105,  75.97892263,  1.39139384e+02,  1167.86222907,  34.17399969,  2862.69209934,  53.50413156,  2.47711197e+02,  16.97624312)
 (106, 115.86334805,  1.39688407e+02,   814.8205082 ,  28.54506079,  1083.99989597,  32.92415363,  4.66391970e+02,  17.96229712)
 (107, 125.48482751,  1.42949018e+02,  1844.60749682,  42.94889377,  1201.62830257,  34.66451086,  1.45836983e+03,  31.80672957)
 (108,   9.88889145,  1.43606309e+02,  1441.78831048,  37.97088762,  4944.15588844,  70.31469187, -1.47404654e+02,  15.36973666)
 (109,  20.71070689,  1.43937034e+02,  1241.14730944,  35.22992071,  3993.78946304,  63.19643545, -4.25707323e+01,  14.91678074)
 (110,  49.80418558,  1.46422179e+02,   918.90332273,  30.31341807,  3214.52039993,  56.69674076, -1.14335377e+02,  12.08946568)
 (111, 152.93747599,  1.46465150e+02,  2758.54537876,  52.5218566 ,  2621.70614796,  51.20259905,  1.91585412e+03,  36.06387833)
 (112,  77.30372453,  1.49353874e+02,  2022.64852084,  44.97386459,  2189.83770894,  46.79570175,  1.31877211e+03,  29.93238903)
 (113, 110.70311997,  1.49854320e+02,   657.73174051,  25.64628136,  1700.80915594,  41.2408673 ,  1.11043083e+02,  12.3902883 )
 (114, 197.17505258,  1.49748230e+02,  1429.26650115,  37.80564129,   726.25330521,  26.94908765,  1.19582794e+03,  29.14343454)
 (115, 193.87784313,  1.54421175e+02,   880.05685853,  29.66575279,  1005.49735998,  31.70957856,  5.56861279e+02,  19.47338825)
 (116,  24.45784687,  1.56518734e+02,  1877.19198702,  43.32657338,  5181.66619002,  71.98379126,  2.11656426e+02,  20.18892619)
 (117, 117.53781754,  1.56703225e+02,   988.63301896,  31.44253503,  1749.89260582,  41.83171745,  4.26167539e+02,  17.99662585)
 (118, 172.33313611,  1.56803644e+02,  1730.99138058,  41.60518474,  1961.8566245 ,  44.29285071,  1.10039461e+03,  27.36819701)
 (119,  39.5793481 ,  1.57446514e+02,   967.77048849,  31.10900998,  3825.07387427,  61.8471819 , -2.61717543e+02,  11.22955865)
 (120,  46.5671491 ,  1.58430377e+02,  1637.83842646,  40.47021665,  4476.22448176,  66.90459248,  1.99051986e+02,  18.96516906)
 (121, 138.91545408,  1.59426659e+02,  2420.21604691,  49.19569086,  2068.80946471,  45.48416711,  1.75524158e+03,  34.57578001)
 (122, 141.37251656,  1.61452417e+02,  1546.99323835,  39.33183479,  2205.12874869,  46.95879851,  8.38201855e+02,  24.23793527)
 (123, 111.29986273,  1.65757688e+02,   939.6231557 ,  30.6532729 ,  1040.11275424,  32.25077914,  6.05301199e+02,  20.28695103)
 (124,   1.04663208,  1.68155723e+02,  3399.84718721,  58.30820903,  5357.88981848,  73.1976084 ,  1.67766832e+03,  34.78040633)
 (125, 188.94783085,  1.68305866e+02,   425.39238793,  20.62504254,  1339.54450034,  36.59978837, -5.17548718e+00,   8.86082485)
 (126,  62.11616529,  1.70412700e+02,  1502.7963916 ,  38.76591817,  2312.45091021,  48.08794971,  7.59508599e+02,  23.30907719)
 (127, 159.39469775,  1.70876299e+02,  1571.82971569,  39.64630756,  2944.63908814,  54.2645285 ,  6.25338580e+02,  22.20413768)
 (128,  93.47375327,  1.72602567e+02,   929.00602469,  30.47959976,  1918.60409267,  43.80187329,  3.12311852e+02,  16.4004262 )
 (129,  27.16206725,  1.75144715e+02,  2500.21924525,  50.00219208,  5524.06574397,  74.32405882,  7.24626685e+02,  26.11231603)
 (130, 182.81750174,  1.73839527e+02,   983.90014479,  31.36718291,  1392.15584028,  37.3116045 ,  5.36421482e+02,  19.37416718)
 (131, 121.60401885,  1.77011122e+02,  2133.76966642,  46.19274488,  2010.59459594,  44.83965441,  1.48750712e+03,  31.77999882)
 (132,  79.91448689,  1.81556209e+02,  2072.96573666,  45.52983337,  3704.49589501,  60.86456995,  8.82234913e+02,  25.9662216 )
 (133, 193.13693323,  1.83844327e+02,   763.64796188,  27.63418083,  1561.32618744,  39.51362027,  2.61793116e+02,  14.93337432)
 (134,  39.50238119,  1.85167256e+02,  2099.1835865 ,  45.81684809,  6522.83698215,  80.76408216,  2.55741367e+00,  19.85696453)
 (135,  92.78236469,  1.84859473e+02,  1558.86430865,  39.48245564,  3179.22725537,  56.38463678,  5.36969834e+02,  21.35882239)
 (136,  99.983875  ,  1.87065032e+02,  1445.82648467,  38.02402494,  4143.9643591 ,  64.37363059,  1.13837941e+02,  17.33250082)
 (137, 188.3552678 ,  1.87189528e+02,  1336.70712369,  36.56100528,  1672.21498683,  40.89272544,  7.99209449e+02,  23.41691496)
 (138,  13.58193416,  1.90644477e+02,  3419.42201867,  58.47582415, 11951.05989459, 109.32090305, -4.21990090e+02,  23.33696245)
 (139, 188.5488181 ,  1.90790001e+02,  1442.54939692,  37.98090852,  1206.67678225,  34.73725321,  1.05468900e+03,  26.81536284)
 (140,  78.27702962,  1.92882437e+02,  1804.94601587,  42.48465626,  4589.55355201,  67.74624381,  3.29732374e+02,  20.70907789)
 (141, 124.69082899,  1.93211940e+02,   820.66330105,  28.64722161,  2986.72754631,  54.65096094, -1.39356267e+02,  11.0808413 )
 (142,  13.8931293 ,  1.94555003e+02,  4077.79612912,  63.85762391,  8632.91069034,  92.91345793,  1.30293198e+03,  33.99258386)
 (143,  47.91456649,  1.94475776e+02,  3146.65837068,  56.09508311,  6741.96861819,  82.1094914 ,  9.79597029e+02,  29.70274659)
 (144,  11.09915497,  1.97283642e+02,  4820.55206757,  69.43019548,  8368.20939791,  91.47791757,  2.13077048e+03,  40.02657912)
 (145,  16.57698985,  1.97225235e+02,  4353.16080656,  65.97848783,  7025.10024115,  83.81587086,  2.09509287e+03,  39.0376722 )
 (146,  56.17724196,  1.98166718e+02,  1754.11035878,  41.88210091,  5252.46636234,  72.47390153,  6.58175995e+01,  18.58691828)
 (147,  61.08666438,  1.98060311e+02,  1902.71541109,  43.62012629,  4900.8335633 ,  70.00595396,  3.27447480e+02,  21.11821252)]
